Dataset,Id,Neighborhood,Exterior1st,Exterior2nd,ExterQual,BsmtQual,KitchenQual,GarageFinish,FireplaceQu,BsmtFinType1,HeatingQC,GarageType,BsmtExposure,MSZoning,Foundation,HouseStyle,MasVnrType,BsmtCond,SaleCondition,ExterCond,SaleType,LotShape,BsmtFinType2,GarageQual,Condition1,Electrical,RoofStyle,CentralAir,LotConfig,BldgType,Fence,LandContour,GarageCond,PavedDrive,Functional,MiscFeature,Alley,Condition2,Heating,RoofMatl,LandSlope,PoolQC,Street
test,346,OldTown,Wd Sdng,Wd Sdng,WD,Norm,2Story,Norm,CompShg,LwQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,Fa,TA,Normal,Duplex,Inside,TA,TA,TA,FuseA,none,none,RM,Gd,Mn,TA,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,N,N,Pave
test,347,OldTown,VinylSd,VinylSd,WD,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,CBlock,none,Gable,GasA,Fa,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,MnPrv,RM,TA,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,348,OldTown,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,none,CBlock,none,Gable,GasA,none,none,Normal,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RM,Ex,No,TA,none,Gd,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,349,OldTown,Wd Sdng,Wd Sdng,WD,Norm,2Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,BrkTil,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,FuseA,none,MnPrv,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,Y,Y,Pave
test,350,OldTown,AsbShng,AsbShng,WD,Artery,2Story,Norm,CompShg,Unf,Unf,Typ,none,BrkTil,none,Gable,GasA,none,none,Normal,2fmCon,Corner,TA,Fa,Po,SBrkr,none,none,RM,Gd,No,Fa,none,Fa,none,None,Lvl,Reg,Gtl,none,N,N,Pave
test,351,OldTown,MetalSd,MetalSd,WD,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,none,BrkTil,none,Gable,GasA,none,none,Normal,1Fam,Inside,TA,Fa,TA,SBrkr,none,none,RM,Gd,No,TA,none,TA,none,None,Lvl,Reg,Gtl,Grvl,N,N,Pave
test,352,OldTown,Wd Sdng,Wd Sdng,WD,Norm,1.5Fin,Norm,CompShg,BLQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Ex,TA,TA,FuseA,none,MnPrv,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,353,OldTown,MetalSd,MetalSd,Oth,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Fa,TA,SBrkr,none,none,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,354,OldTown,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,none,none,Typ,Detchd,BrkTil,none,Gable,GasA,TA,Fa,Normal,1Fam,Corner,Gd,none,none,FuseA,none,none,RM,Fa,none,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,N,Pave
test,355,OldTown,Stucco,Stucco,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Fa,TA,SBrkr,none,GdWo,RM,TA,No,TA,Unf,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,356,OldTown,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,Fa,TA,SBrkr,none,none,RM,TA,No,Gd,Unf,Gd,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,357,OldTown,BrkFace,Stucco,WD,Artery,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Fa,Gd,FuseA,none,none,RM,Gd,Mn,Ex,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,358,OldTown,Stucco,Stucco,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,BrkTil,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RM,Ex,No,Ex,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,N,Y,Pave
test,359,OldTown,Stucco,Stucco,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,none,BrkTil,Gd,Gable,GasA,none,none,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,C (all),Ex,No,TA,none,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,360,OldTown,MetalSd,MetalSd,ConLI,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,Fa,TA,Family,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RM,Ex,No,TA,Unf,Fa,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,361,OldTown,MetalSd,MetalSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,MnPrv,RM,Ex,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,Y,Y,Pave
test,362,IDOTRR,AsbShng,AsbShng,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,none,CBlock,none,Mansard,GasA,none,none,Abnorml,1Fam,Corner,Fa,Fa,TA,SBrkr,none,none,C (all),TA,No,TA,none,TA,none,None,Lvl,Reg,Gtl,none,N,N,Pave
test,363,BrkSide,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,BuiltIn,BrkTil,Gd,Gable,GasA,Fa,TA,Normal,1Fam,Inside,TA,TA,TA,FuseA,none,GdWo,RL,TA,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,N,Pave
test,364,BrkSide,Wd Shng,WdShing,WD,RRAn,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,CBlock,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,365,BrkSide,Stucco,Stucco,WD,Norm,1.5Fin,Norm,CompShg,Rec,Unf,Typ,Attchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RM,Gd,No,TA,Fin,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,366,BrkSide,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Abnorml,1Fam,Inside,TA,TA,TA,SBrkr,none,MnPrv,RM,Gd,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,367,BrkSide,Wd Sdng,Wd Sdng,WD,Norm,1.5Fin,Norm,CompShg,LwQ,Unf,Typ,Detchd,BrkTil,Gd,Gable,GasA,Fa,TA,Normal,1Fam,Inside,TA,TA,Fa,FuseA,none,none,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,368,BrkSide,Wd Sdng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,LwQ,Unf,Typ,Detchd,BrkTil,none,Hip,GasA,Fa,TA,Normal,1Fam,Inside,Fa,TA,TA,SBrkr,none,none,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,P,Y,Pave
test,369,OldTown,MetalSd,MetalSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,PConc,none,Gable,GasA,Fa,Fa,Normal,1Fam,Inside,TA,TA,TA,FuseA,none,none,RM,Gd,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,Y,Y,Pave
test,370,OldTown,Wd Sdng,Wd Sdng,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Min2,Detchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,Shed,none,RM,Fa,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,N,Y,Pave
test,371,OldTown,MetalSd,MetalSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Sev,none,BrkTil,none,Hip,GasA,none,none,Abnorml,Duplex,Inside,TA,TA,Fa,SBrkr,none,none,RM,TA,No,TA,none,TA,none,None,Bnk,Reg,Gtl,Grvl,Y,N,Pave
test,372,IDOTRR,Plywood,Plywood,WD,Norm,2Story,Norm,CompShg,BLQ,Unf,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,Fa,SBrkr,none,MnPrv,RM,Fa,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,373,OldTown,Wd Sdng,Wd Sdng,WD,Feedr,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RM,Ex,No,Gd,Unf,TA,none,None,Bnk,IR2,Mod,none,Y,Y,Pave
test,374,OldTown,MetalSd,MetalSd,WD,Feedr,2.5Unf,Norm,CompShg,Rec,Unf,Typ,none,BrkTil,none,Gable,GasA,none,none,Normal,2fmCon,Corner,Fa,TA,Fa,FuseF,none,none,RM,TA,No,TA,none,TA,none,Stone,Bnk,IR3,Gtl,none,N,N,Pave
test,375,IDOTRR,MetalSd,MetalSd,WD,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,Fa,TA,Normal,1Fam,Corner,Fa,TA,TA,FuseA,none,none,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,376,IDOTRR,MetalSd,MetalSd,COD,Norm,SFoyer,Norm,CompShg,BLQ,Rec,Min2,none,PConc,none,Hip,GasA,none,none,Abnorml,1Fam,Inside,Gd,Gd,Fa,SBrkr,none,none,RM,TA,Av,Gd,none,TA,none,None,Lvl,Reg,Gtl,Grvl,N,Y,Pave
test,377,IDOTRR,MetalSd,MetalSd,WD,Artery,2Story,Norm,CompShg,Rec,ALQ,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,2fmCon,Inside,Gd,TA,TA,FuseF,none,none,RM,Ex,No,TA,Unf,TA,none,None,Bnk,Reg,Gtl,Grvl,Y,Y,Pave
test,378,Sawyer,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,CarPort,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,Fa,TA,FuseA,none,none,RL,Ex,No,Fa,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,379,Edwards,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,none,CBlock,none,Gable,GasA,none,none,Alloca,Duplex,Inside,Gd,Gd,Gd,SBrkr,none,none,RL,TA,Gd,TA,none,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,380,Edwards,Plywood,Plywood,WD,Norm,SFoyer,Norm,CompShg,GLQ,Unf,Typ,Detchd,PConc,none,Gable,GasA,TA,Fa,Normal,Duplex,Inside,TA,Gd,Gd,SBrkr,none,none,RL,TA,Gd,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,N,Y,Pave
test,381,Edwards,MetalSd,MetalSd,WD,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,PConc,none,Gable,GasA,Po,Po,Normal,1Fam,Inside,TA,TA,TA,FuseA,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,N,Pave
test,382,Sawyer,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,BLQ,Unf,Typ,Attchd,CBlock,Po,Hip,GasA,TA,TA,Abnorml,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Fin,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,383,Sawyer,HdBoard,Plywood,WD,Norm,SFoyer,Norm,CompShg,GLQ,Unf,Typ,Basment,CBlock,Fa,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,TA,Gd,TA,Fin,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,384,Sawyer,HdBoard,HdBoard,WD,Norm,SLvl,Norm,CompShg,Unf,Unf,Typ,Attchd,CBlock,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,Gd,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,385,Sawyer,Wd Sdng,Wd Sdng,COD,Norm,SLvl,Norm,CompShg,BLQ,Unf,Typ,Attchd,CBlock,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,MnPrv,RL,Ex,Av,TA,RFn,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,386,ClearCr,Wd Sdng,Wd Sdng,WD,Norm,SLvl,Norm,CompShg,Unf,Unf,Typ,Attchd,CBlock,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,Mn,TA,Unf,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,387,Sawyer,Wd Sdng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,none,none,Min2,none,Slab,none,Gable,GasA,none,none,Normal,1Fam,Corner,TA,none,none,SBrkr,none,none,RL,Fa,none,Fa,none,TA,none,None,Lvl,Reg,Gtl,none,N,N,Pave
test,388,Edwards,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,none,none,Mod,Attchd,CBlock,none,Gable,GasA,Fa,TA,Normal,1Fam,CulDSac,TA,none,none,SBrkr,none,none,RL,TA,none,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,389,Edwards,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,Rec,Unf,Typ,Attchd,CBlock,none,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,FuseA,none,GdPrv,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,390,Edwards,MetalSd,MetalSd,WD,Norm,2Story,Norm,CompShg,BLQ,Unf,Typ,Detchd,CBlock,Gd,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,No,Gd,Unf,TA,none,None,Bnk,Reg,Gtl,none,Y,Y,Pave
test,391,Edwards,Wd Sdng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,BLQ,Unf,Typ,Detchd,CBlock,Gd,Gable,GasW,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,MnPrv,RL,TA,No,TA,RFn,TA,none,None,Lvl,Reg,Gtl,none,P,Y,Pave
test,392,Edwards,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,ALQ,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RL,TA,Mn,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,393,SawyerW,HdBoard,HdBoard,WD,Feedr,SLvl,Norm,CompShg,GLQ,ALQ,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Gd,No,Gd,Unf,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,394,SawyerW,Wd Sdng,Wd Sdng,WD,Norm,SLvl,Norm,CompShg,Rec,GLQ,Min2,Attchd,CBlock,Po,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,Shed,none,RL,Gd,Av,Gd,Unf,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,395,SawyerW,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Corner,Gd,Gd,Gd,SBrkr,none,MnPrv,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,396,SawyerW,HdBoard,HdBoard,WD,Feedr,2Story,Norm,CompShg,none,none,Mod,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,FR2,TA,none,none,SBrkr,none,none,RL,Ex,none,TA,Unf,Gd,none,None,Bnk,Reg,Gtl,none,P,Y,Pave
test,397,SawyerW,HdBoard,HdBoard,WD,Feedr,2Story,Norm,CompShg,none,none,Typ,Detchd,Slab,none,Gable,GasA,TA,TA,Alloca,Duplex,Inside,TA,none,none,SBrkr,none,none,RL,TA,none,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,398,SawyerW,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,none,none,Typ,Attchd,Slab,none,Gable,GasA,TA,TA,Alloca,Duplex,Inside,TA,none,none,SBrkr,none,GdPrv,RL,TA,none,TA,Unf,TA,none,None,Bnk,Reg,Gtl,none,Y,Y,Pave
test,399,SawyerW,Plywood,Plywood,WD,Feedr,SFoyer,Norm,CompShg,GLQ,Unf,Typ,Detchd,CBlock,TA,Gable,GasA,TA,TA,Alloca,Duplex,Inside,TA,Gd,TA,SBrkr,none,none,RL,TA,Av,Gd,Unf,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,400,SawyerW,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,none,none,Typ,Attchd,Slab,none,Gable,GasA,TA,TA,Alloca,Duplex,Inside,TA,none,none,SBrkr,none,none,RL,TA,none,TA,Unf,TA,none,None,Bnk,Reg,Gtl,none,Y,Y,Pave
test,401,SawyerW,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,PConc,TA,Hip,GasA,TA,TA,Normal,Duplex,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,No,TA,Fin,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,402,SawyerW,VinylSd,VinylSd,WD,Feedr,2Story,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,PConc,TA,Hip,GasA,TA,TA,Normal,Duplex,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,No,TA,Fin,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,403,SawyerW,VinylSd,VinylSd,WD,Feedr,2Story,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,PConc,TA,Hip,GasA,TA,TA,Normal,Duplex,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,No,TA,Fin,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,404,CollgCr,VinylSd,VinylSd,New,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Partial,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Ex,Fin,Ex,none,Stone,Lvl,Reg,Gtl,none,Y,Y,Pave
test,405,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Ex,RFn,Ex,none,Stone,Lvl,IR1,Gtl,none,Y,Y,Pave
test,406,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,407,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,Stone,Lvl,IR1,Gtl,none,Y,Y,Pave
test,408,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,409,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,410,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Gd,Fin,Gd,none,Stone,Lvl,Reg,Gtl,none,Y,Y,Pave
test,411,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,Fin,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,412,ClearCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Gd,Av,Gd,Unf,Gd,none,None,HLS,IR1,Mod,none,Y,Y,Pave
test,413,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,none,RL,Ex,No,TA,RFn,TA,none,None,Low,Reg,Mod,none,Y,Y,Pave
test,414,CollgCr,VinylSd,VinylSd,WD,PosN,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,GdPrv,RL,Ex,Mn,TA,Fin,TA,none,None,Low,IR2,Gtl,none,Y,Y,Pave
test,415,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,TA,RFn,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,416,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,417,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Family,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Mn,Gd,RFn,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,418,CollgCr,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,MnPrv,RL,TA,Av,TA,Unf,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,419,CollgCr,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,ALQ,BLQ,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,420,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Hip,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,421,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,BuiltIn,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,422,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,423,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,424,CollgCr,VinylSd,VinylSd,WD,Feedr,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,FR3,TA,Gd,TA,SBrkr,none,none,RL,Ex,Gd,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,425,CollgCr,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,426,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,Unf,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,427,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,428,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,BuiltIn,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
