,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
704,0,3,70.0,8400.0,1,0,3,3,4,0,5,2,2,0,2,7.0,5.0,2004.0,2005.0,1,1,12,13,1,109.0,2,4,2,3,4,0,3,712.0,6,0.0,761.0,1473.0,1,0,1,4,1484.0,0.0,0.0,1484.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,0,1,2004.0,2,2.0,606.0,5,5,2,0.0,35.0,0.0,144.0,0.0,0.0,0,0,0,0.0,5.0,2010.0,8,4
705,15,4,70.0,5600.0,1,0,3,3,4,0,9,2,2,1,5,4.0,5.0,1930.0,1950.0,3,1,12,15,3,0.0,1,1,3,0,0,1,2,0.0,2,0.0,0.0,0.0,1,1,0,4,372.0,720.0,0.0,1092.0,0.0,0.0,2.0,0.0,3.0,2.0,1,7.0,4,0.0,0,6,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,3500.0,7.0,2010.0,8,4
706,0,3,68.0,115149.0,1,0,1,2,1,2,4,2,2,0,2,7.0,5.0,1971.0,2002.0,1,1,9,10,4,351.0,3,4,1,3,4,2,3,1219.0,6,0.0,424.0,1643.0,1,4,1,4,1824.0,0.0,0.0,1824.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,2.0,5,1,1971.0,3,2.0,739.0,5,5,2,380.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2007.0,8,4
707,11,3,48.0,6240.0,1,0,3,3,4,0,16,2,2,4,2,8.0,5.0,2006.0,2006.0,3,1,8,8,1,176.0,2,4,2,3,4,4,3,863.0,6,0.0,461.0,1324.0,1,0,1,4,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,3,1,2006.0,1,2.0,550.0,5,5,2,192.0,38.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2009.0,8,4
708,5,3,65.0,9018.0,1,0,0,3,4,0,8,2,2,0,5,7.0,5.0,2007.0,2007.0,3,1,12,13,3,0.0,2,4,2,3,4,0,6,0.0,6,0.0,728.0,728.0,1,0,1,4,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,3,1,2007.0,1,2.0,400.0,5,5,2,100.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2007.0,6,5
709,0,3,68.0,7162.0,1,0,0,3,4,0,19,2,2,0,2,5.0,7.0,1966.0,1966.0,1,1,6,6,0,41.0,3,4,2,4,4,4,6,0.0,6,0.0,876.0,876.0,1,4,1,4,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,0,1,1966.0,3,1.0,408.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,12.0,2008.0,8,0
710,1,3,56.0,4130.0,1,0,0,3,4,0,3,2,2,0,2,3.0,6.0,1935.0,2003.0,1,1,12,13,3,0.0,2,4,1,4,4,4,6,0.0,6,0.0,270.0,270.0,1,2,1,4,729.0,0.0,0.0,729.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,1,0.0,0,6,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
711,4,0,66.0,8712.0,1,2,3,1,4,1,9,2,2,0,0,4.0,7.0,1900.0,1950.0,1,1,8,8,3,0.0,3,4,4,4,4,3,6,0.0,6,0.0,859.0,859.0,1,2,1,4,859.0,319.0,0.0,1178.0,0.0,0.0,1.0,0.0,2.0,1.0,3,7.0,6,0.0,0,5,1964.0,2,1.0,384.0,5,5,0,68.0,0.0,98.0,0.0,0.0,0.0,0,0,0,0.0,1.0,2010.0,8,0
712,11,3,40.0,4671.0,1,0,0,1,4,0,22,2,2,4,2,8.0,5.0,1988.0,1989.0,1,1,6,6,3,0.0,2,4,2,3,4,3,3,767.0,6,0.0,461.0,1228.0,1,2,1,4,1228.0,0.0,0.0,1228.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,3,1,1988.0,1,2.0,472.0,5,5,2,168.0,120.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.0,2008.0,8,4
713,15,3,60.0,9873.0,1,0,3,3,4,0,3,6,2,1,2,4.0,5.0,1970.0,1970.0,1,1,6,6,1,160.0,3,4,1,4,4,0,0,789.0,6,0.0,171.0,960.0,2,4,0,4,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,0,5,1970.0,3,2.0,576.0,5,5,2,0.0,288.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2006.0,8,4
714,5,3,68.0,13517.0,1,0,0,3,1,0,19,5,2,0,5,6.0,8.0,1976.0,2005.0,1,1,6,10,1,289.0,2,4,1,4,4,4,3,533.0,6,0.0,192.0,725.0,1,0,1,4,725.0,754.0,0.0,1479.0,0.0,0.0,2.0,1.0,3.0,1.0,2,6.0,6,0.0,0,1,1976.0,2,2.0,475.0,5,5,2,0.0,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2010.0,8,4
715,0,3,78.0,10140.0,1,0,3,3,4,0,14,2,2,0,2,6.0,5.0,1974.0,1974.0,3,1,6,6,1,174.0,3,4,1,3,4,4,6,0.0,6,0.0,1064.0,1064.0,1,4,1,4,1350.0,0.0,0.0,1350.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,5,1,1974.0,2,2.0,478.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,8.0,2009.0,8,4
716,6,4,60.0,10800.0,1,1,3,0,4,0,17,2,2,0,5,7.0,8.0,1890.0,1998.0,1,1,13,13,3,0.0,3,2,0,4,4,4,6,0.0,6,0.0,718.0,718.0,1,0,1,4,1576.0,978.0,0.0,2554.0,0.0,0.0,1.0,1.0,3.0,1.0,3,8.0,6,0.0,0,5,1996.0,3,2.0,704.0,5,5,1,0.0,48.0,143.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2007.0,8,4
717,0,3,80.0,10000.0,1,0,3,3,4,0,14,2,2,0,2,5.0,6.0,1973.0,2000.0,1,1,6,6,3,0.0,3,4,1,3,4,4,1,1084.0,6,0.0,92.0,1176.0,1,2,1,4,1178.0,0.0,0.0,1178.0,0.0,1.0,1.0,1.0,3.0,1.0,2,5.0,6,1.0,2,1,1973.0,3,2.0,439.0,5,5,2,224.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,11.0,2008.0,8,4
718,5,3,96.0,10542.0,1,0,3,3,4,0,15,2,2,0,5,7.0,5.0,1993.0,1994.0,3,1,13,7,1,651.0,2,4,2,3,4,2,3,1173.0,6,0.0,138.0,1311.0,1,0,1,4,1325.0,1093.0,0.0,2418.0,1.0,0.0,2.0,1.0,3.0,1.0,2,9.0,6,1.0,5,1,1993.0,2,3.0,983.0,5,5,2,250.0,154.0,216.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2008.0,8,4
719,0,3,69.0,9920.0,1,0,0,3,4,0,5,2,2,0,2,5.0,6.0,1969.0,1969.0,1,1,6,10,3,0.0,3,4,1,3,4,2,0,523.0,6,0.0,448.0,971.0,1,4,1,4,971.0,0.0,0.0,971.0,0.0,0.0,1.0,1.0,3.0,1.0,3,5.0,6,1.0,4,1,1969.0,3,1.0,300.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2006.0,8,4
720,11,3,68.0,6563.0,1,0,0,2,1,1,22,2,2,0,2,8.0,5.0,1985.0,1985.0,1,1,6,6,3,0.0,2,4,2,3,4,2,3,1148.0,6,0.0,594.0,1742.0,1,4,1,4,1742.0,0.0,0.0,1742.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,5,1,1985.0,2,2.0,564.0,5,5,2,114.0,28.0,234.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2006.0,8,4
721,11,4,68.0,4426.0,1,0,3,3,4,0,5,2,2,4,2,6.0,5.0,2004.0,2004.0,1,1,12,13,1,169.0,2,4,2,3,4,0,3,662.0,6,0.0,186.0,848.0,1,0,1,4,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,2,3.0,6,0.0,0,1,2004.0,2,2.0,420.0,5,5,2,160.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2010.0,8,4
722,0,3,70.0,8120.0,1,0,3,3,4,0,12,2,2,0,2,4.0,7.0,1970.0,1970.0,1,1,8,8,3,0.0,3,2,1,4,4,4,0,191.0,6,0.0,673.0,864.0,1,0,1,4,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,0,5,1994.0,3,2.0,463.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2009.0,8,4
723,4,3,60.0,8172.0,1,0,3,3,4,0,7,2,2,0,0,4.0,6.0,1954.0,1972.0,1,1,8,8,3,0.0,3,4,2,4,4,4,6,0.0,6,0.0,941.0,941.0,1,0,1,4,997.0,473.0,0.0,1470.0,0.0,0.0,2.0,0.0,4.0,1.0,3,7.0,6,0.0,0,5,1958.0,3,1.0,548.0,5,5,2,0.0,0.0,0.0,0.0,156.0,0.0,0,0,0,0.0,5.0,2008.0,8,4
724,0,3,86.0,13286.0,1,0,0,3,4,0,7,2,2,0,2,9.0,5.0,2007.0,2008.0,3,1,5,5,4,340.0,0,4,2,1,4,4,3,1234.0,6,0.0,464.0,1698.0,1,0,1,4,1698.0,0.0,0.0,1698.0,1.0,0.0,2.0,0.0,3.0,1.0,0,8.0,6,1.0,3,1,2007.0,1,3.0,768.0,5,5,2,327.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,2009.0,8,4
725,0,3,60.0,6960.0,1,0,3,3,4,0,12,2,2,0,2,4.0,6.0,1970.0,1970.0,1,1,6,10,3,0.0,3,4,1,4,4,4,0,375.0,1,239.0,250.0,864.0,1,4,1,4,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,0,5,1989.0,3,2.0,660.0,5,5,2,96.0,0.0,0.0,0.0,0.0,0.0,0,0,3,500.0,11.0,2009.0,8,4
726,0,3,68.0,21695.0,1,0,0,3,0,0,6,2,2,0,2,6.0,9.0,1988.0,2007.0,3,1,13,10,1,260.0,2,2,1,3,4,4,3,808.0,6,0.0,72.0,880.0,1,0,1,4,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,2,5.0,6,1.0,3,1,1988.0,1,2.0,540.0,5,5,2,292.0,44.0,0.0,182.0,0.0,0.0,0,0,0,0.0,12.0,2009.0,8,4
727,0,3,64.0,7314.0,1,0,3,3,4,0,5,2,2,0,2,7.0,5.0,2007.0,2007.0,1,1,12,13,4,82.0,2,4,2,3,4,0,3,724.0,6,0.0,508.0,1232.0,1,0,1,4,1232.0,0.0,0.0,1232.0,1.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,0.0,0,1,2007.0,2,2.0,632.0,5,5,2,132.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,2009.0,8,4
728,10,3,85.0,11475.0,1,0,3,3,0,0,12,2,2,2,2,5.0,5.0,1958.0,1958.0,1,1,12,13,1,95.0,3,4,1,4,4,4,6,0.0,6,0.0,1584.0,1584.0,1,4,1,4,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,4.0,2.0,3,9.0,6,0.0,0,5,1968.0,3,3.0,888.0,5,5,2,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2009.0,0,0
729,1,4,52.0,6240.0,1,1,3,3,4,0,9,2,2,0,0,4.0,5.0,1925.0,1950.0,1,1,8,8,3,0.0,3,4,1,4,4,4,1,152.0,6,0.0,628.0,780.0,1,4,1,0,848.0,0.0,360.0,1208.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,0,5,1962.0,3,2.0,539.0,5,5,2,0.0,23.0,112.0,0.0,0.0,0.0,0,0,0,0.0,1.0,2009.0,8,4
730,11,3,39.0,5389.0,1,0,0,3,4,0,22,2,2,4,2,8.0,5.0,1995.0,1996.0,1,1,5,5,3,0.0,2,4,2,3,4,4,3,1180.0,6,0.0,415.0,1595.0,1,0,1,4,1616.0,0.0,0.0,1616.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,5,1,1995.0,2,2.0,608.0,5,5,2,237.0,152.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2010.0,8,4
731,8,3,73.0,9590.0,1,0,0,3,0,0,23,2,2,0,7,7.0,5.0,2003.0,2003.0,1,1,12,13,1,442.0,2,4,2,1,4,0,3,786.0,6,0.0,82.0,868.0,1,0,1,4,1146.0,0.0,0.0,1146.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,1.0,3,1,2003.0,1,2.0,438.0,5,5,2,160.0,22.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2007.0,8,4
732,5,3,75.0,11404.0,1,0,0,3,4,0,5,2,2,0,5,7.0,5.0,1998.0,1999.0,1,1,12,13,1,202.0,2,4,2,3,4,0,0,252.0,6,0.0,901.0,1153.0,1,0,1,4,1153.0,878.0,0.0,2031.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,5,1,1998.0,1,2.0,541.0,5,5,2,192.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
733,0,3,80.0,10000.0,1,0,3,3,0,0,19,1,2,0,2,5.0,6.0,1961.0,1983.0,3,1,6,6,3,0.0,3,4,1,4,4,4,1,594.0,6,0.0,270.0,864.0,1,0,1,4,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,5,1,1961.0,2,1.0,264.0,5,5,2,165.0,0.0,0.0,0.0,0.0,0.0,0,2,3,400.0,3.0,2009.0,8,4
734,0,3,68.0,8978.0,1,0,0,3,0,0,19,2,2,0,2,5.0,5.0,1968.0,1968.0,1,1,9,10,3,0.0,3,4,2,4,4,4,6,0.0,6,0.0,948.0,948.0,1,4,1,4,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,0,1,1968.0,3,1.0,300.0,5,5,2,147.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2007.0,8,3
735,7,4,60.0,10800.0,1,0,3,3,4,0,17,2,2,0,4,7.0,7.0,1914.0,1970.0,1,1,13,14,3,0.0,3,4,0,3,4,3,5,390.0,6,0.0,490.0,880.0,2,1,0,4,880.0,888.0,0.0,1768.0,0.0,0.0,1.0,1.0,2.0,1.0,3,6.0,6,2.0,5,5,1914.0,3,2.0,320.0,5,5,0,0.0,341.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.0,2006.0,8,4
736,10,3,60.0,8544.0,1,0,3,3,4,0,12,2,2,2,2,3.0,4.0,1950.0,1950.0,1,1,11,11,3,0.0,3,4,1,0,0,1,2,0.0,2,0.0,0.0,0.0,1,2,0,1,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,3,6.0,6,0.0,0,5,1949.0,3,2.0,400.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2006.0,8,4
737,5,3,72.0,10463.0,1,0,0,1,1,0,8,2,2,0,5,8.0,5.0,2005.0,2005.0,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0.0,6,0.0,893.0,893.0,1,0,1,4,901.0,900.0,0.0,1801.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,3,1,2005.0,1,3.0,800.0,5,5,2,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2006.0,8,4
738,10,3,60.0,10800.0,1,0,3,3,4,0,7,2,2,2,2,5.0,5.0,1987.0,1988.0,1,1,9,10,3,0.0,3,4,1,3,2,2,3,1200.0,6,0.0,0.0,1200.0,1,4,1,4,1200.0,0.0,0.0,1200.0,3.0,0.0,3.0,0.0,3.0,1.0,3,5.0,6,0.0,0,6,0.0,0,0.0,0.0,0,0,2,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2009.0,8,2
739,5,3,65.0,9313.0,1,0,0,3,4,0,5,2,2,0,5,7.0,5.0,2004.0,2004.0,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0.0,6,0.0,864.0,864.0,1,0,1,4,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,0,1,2004.0,2,2.0,572.0,5,5,2,187.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2009.0,8,4
740,6,4,60.0,9600.0,1,1,3,3,4,0,17,2,2,0,5,5.0,7.0,1910.0,2002.0,1,1,13,15,3,0.0,3,2,0,2,1,4,6,0.0,6,0.0,264.0,264.0,1,0,1,4,768.0,664.0,0.0,1432.0,0.0,0.0,2.0,0.0,2.0,1.0,3,7.0,6,0.0,0,5,1910.0,3,2.0,360.0,5,3,2,270.0,0.0,112.0,0.0,0.0,0.0,0,1,0,0.0,5.0,2007.0,8,0
741,0,3,65.0,6768.0,1,0,0,3,4,0,19,1,2,0,2,6.0,8.0,1961.0,1996.0,3,1,6,6,3,0.0,3,2,1,4,4,3,3,832.0,6,0.0,80.0,912.0,1,2,1,4,912.0,0.0,0.0,912.0,1.0,1.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,0,5,1962.0,3,1.0,288.0,5,5,2,168.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,5.0,2008.0,8,4
742,0,3,65.0,8450.0,1,0,3,3,4,0,20,2,2,0,2,7.0,5.0,2000.0,2001.0,1,1,12,13,1,108.0,3,4,2,3,4,4,6,0.0,6,0.0,1349.0,1349.0,1,0,1,4,1349.0,0.0,0.0,1349.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,0,1,2000.0,3,2.0,539.0,5,5,2,120.0,55.0,0.0,0.0,0.0,0.0,0,1,0,0.0,12.0,2007.0,8,4
743,8,3,70.0,12886.0,1,0,0,3,4,0,19,2,2,0,7,5.0,6.0,1963.0,1999.0,1,1,6,6,3,0.0,3,4,1,3,4,0,0,444.0,6,0.0,76.0,520.0,1,0,1,4,1464.0,0.0,0.0,1464.0,0.0,1.0,2.0,0.0,3.0,1.0,3,6.0,3,1.0,5,1,1997.0,2,2.0,480.0,5,5,2,302.0,0.0,0.0,0.0,100.0,0.0,0,0,0,0.0,10.0,2009.0,8,4
744,11,3,41.0,5395.0,1,0,0,1,4,0,22,2,2,4,2,8.0,5.0,1993.0,1993.0,1,1,6,6,3,0.0,2,4,2,3,4,4,3,733.0,6,0.0,604.0,1337.0,1,2,1,4,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,5,1,1993.0,2,2.0,462.0,5,5,2,96.0,0.0,70.0,168.0,0.0,0.0,0,0,0,0.0,10.0,2008.0,8,4
745,5,3,68.0,8963.0,1,0,0,3,4,0,14,2,2,0,5,8.0,9.0,1976.0,1996.0,3,1,12,13,1,289.0,0,2,1,4,2,4,3,575.0,0,80.0,487.0,1142.0,1,0,1,4,1175.0,1540.0,0.0,2715.0,0.0,1.0,3.0,1.0,4.0,1.0,2,11.0,6,2.0,5,3,1994.0,1,2.0,831.0,5,5,2,0.0,204.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
746,5,3,68.0,8795.0,1,0,0,3,4,0,8,2,2,0,5,7.0,5.0,2000.0,2000.0,1,1,12,13,3,0.0,2,4,2,3,4,4,3,300.0,6,0.0,652.0,952.0,1,0,1,4,980.0,1276.0,0.0,2256.0,0.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,1.0,5,3,2000.0,1,2.0,554.0,5,5,2,224.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2009.0,8,4
747,6,4,65.0,11700.0,1,2,0,3,0,0,17,2,2,0,5,7.0,7.0,1880.0,2003.0,4,1,11,12,3,0.0,2,4,4,4,1,4,6,0.0,6,0.0,1240.0,1240.0,2,4,0,4,1320.0,1320.0,0.0,2640.0,0.0,0.0,1.0,1.0,4.0,1.0,2,8.0,6,1.0,3,5,1950.0,3,4.0,864.0,5,5,0,181.0,0.0,386.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2009.0,8,4
748,0,3,59.0,10593.0,1,0,0,3,4,0,15,2,2,0,2,7.0,5.0,1996.0,1996.0,3,1,12,13,1,338.0,2,4,2,3,4,4,3,919.0,6,0.0,801.0,1720.0,1,0,1,4,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,5,1,1996.0,1,2.0,527.0,5,5,2,240.0,56.0,154.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2010.0,8,4
749,4,3,50.0,8405.0,1,0,3,3,4,0,7,2,2,0,0,4.0,3.0,1945.0,1950.0,1,1,14,15,3,0.0,3,4,3,0,0,1,2,0.0,2,0.0,0.0,0.0,5,4,0,1,1088.0,441.0,0.0,1529.0,0.0,0.0,2.0,0.0,4.0,1.0,3,9.0,4,0.0,0,5,1945.0,3,1.0,240.0,5,5,0,92.0,0.0,185.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2009.0,8,4
750,4,4,55.0,8800.0,1,1,3,3,0,0,17,2,2,0,0,4.0,7.0,1910.0,2004.0,1,1,13,14,3,0.0,3,4,0,4,1,4,6,0.0,6,0.0,576.0,576.0,1,2,1,4,792.0,348.0,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,3,7.0,3,0.0,0,6,0.0,0,0.0,0.0,0,0,0,0.0,160.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2010.0,8,4
751,5,3,68.0,7750.0,1,0,3,3,4,0,8,6,2,0,5,7.0,5.0,2003.0,2003.0,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0.0,6,0.0,660.0,660.0,1,0,1,4,660.0,660.0,0.0,1320.0,0.0,0.0,2.0,1.0,3.0,1.0,2,6.0,6,0.0,0,1,2003.0,1,2.0,400.0,5,5,2,0.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2007.0,8,4
752,0,3,79.0,9236.0,1,0,0,3,4,0,5,2,2,0,2,6.0,5.0,1997.0,1997.0,1,1,12,13,3,0.0,3,2,2,3,4,2,3,1200.0,6,0.0,279.0,1479.0,1,0,1,4,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,0,1,1997.0,2,2.0,576.0,5,5,2,168.0,27.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2006.0,8,4
753,5,3,80.0,10240.0,1,0,3,3,4,0,16,2,2,0,5,8.0,5.0,2005.0,2005.0,1,1,12,13,1,178.0,2,4,2,3,4,3,6,0.0,6,0.0,1030.0,1030.0,1,2,1,4,1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,0,8.0,6,1.0,3,1,2005.0,2,3.0,878.0,5,5,2,192.0,52.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2006.0,8,4
754,0,3,61.0,7930.0,1,0,3,3,4,0,12,2,2,0,2,6.0,8.0,1969.0,2005.0,1,1,9,10,3,0.0,3,4,1,4,4,4,3,439.0,4,472.0,115.0,1026.0,1,2,1,4,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,0,5,1969.0,2,2.0,440.0,5,5,2,171.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2009.0,8,4
755,13,1,34.0,3230.0,1,2,3,3,4,0,21,2,2,4,5,6.0,5.0,1999.0,1999.0,1,1,8,8,1,894.0,3,4,2,3,4,4,3,381.0,6,0.0,348.0,729.0,1,2,1,4,742.0,729.0,0.0,1471.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,0,5,1999.0,3,2.0,440.0,5,5,2,0.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2009.0,8,4
756,5,3,68.0,10769.0,1,0,0,3,4,0,5,2,2,0,5,8.0,5.0,2007.0,2007.0,1,1,12,13,3,0.0,2,4,2,3,4,0,3,20.0,6,0.0,846.0,866.0,1,0,1,4,866.0,902.0,0.0,1768.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,0,1,2007.0,2,2.0,578.0,5,5,2,144.0,105.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2009.0,8,4
757,5,3,68.0,11616.0,1,0,0,3,1,0,19,2,2,0,5,6.0,5.0,1978.0,1978.0,3,1,6,6,0,328.0,3,4,1,4,4,3,5,438.0,6,0.0,234.0,672.0,1,4,1,4,672.0,714.0,0.0,1386.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,1.0,5,1,1978.0,1,2.0,440.0,5,5,2,335.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,4.0,2010.0,8,0
758,13,1,24.0,2280.0,1,2,3,3,4,0,21,2,2,3,5,7.0,5.0,1999.0,1999.0,1,1,8,8,1,360.0,3,4,2,3,4,4,0,549.0,6,0.0,195.0,744.0,1,2,1,4,757.0,744.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,0,5,1999.0,3,2.0,440.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2008.0,8,4
759,5,3,65.0,12257.0,1,0,0,3,4,0,15,2,2,0,5,8.0,5.0,1995.0,1995.0,1,1,12,13,1,513.0,2,4,2,3,4,0,4,56.0,0,64.0,1198.0,1318.0,1,0,1,4,1328.0,1203.0,0.0,2531.0,0.0,0.0,2.0,1.0,4.0,1.0,2,9.0,6,1.0,5,1,1995.0,2,3.0,752.0,5,5,2,222.0,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11.0,2007.0,8,4
760,0,3,70.0,9100.0,1,0,3,3,4,0,12,2,2,0,2,6.0,6.0,1959.0,1959.0,3,1,13,14,3,0.0,3,4,1,4,4,4,5,612.0,6,0.0,252.0,864.0,1,0,1,4,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,0,5,2008.0,3,1.0,300.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,450.0,10.0,2009.0,8,4
